     Antarctic_slope            Shelf_press             SO_press_down_mod
   2.5211198468734208e-01   7.5498071140221725e+02   7.5458938142211775e+02
   2.5422354700847971e-01   7.5700846481326028e+02   7.5661608199222508e+02
   2.5633510932961728e-01   7.5903623780210569e+02   7.5864280212048425e+02
   2.5875435767540961e-01   7.6106403036809343e+02   7.6066954180623600e+02
   2.6117360602120193e-01   7.6309184251056331e+02   7.6269630104882162e+02
   2.6359285436699426e-01   7.6511967422885539e+02   7.6472307984758208e+02
   2.6601210271278664e-01   7.6714752552230948e+02   7.6674987820185811e+02
   2.6843135105857896e-01   7.6917539639026552e+02   7.6877669611099066e+02
   2.7085059940437128e-01   7.7120328683206355e+02   7.7080353357432068e+02
   2.7326984775016361e-01   7.7323119684704295e+02   7.7283039059118903e+02
   2.7568909609595599e-01   7.7525912643454387e+02   7.7485726716093643e+02
   2.7810834444174831e-01   7.7728707559390614e+02   7.7688416328290418e+02
   2.8052759278754069e-01   7.7931504432446900e+02   7.7891107895643256e+02
   2.8294684113333302e-01   7.8134303262557296e+02   7.8093801418086252e+02
   2.8536608947912534e-01   7.8337104049655750e+02   7.8296496895553503e+02
   2.8778533782491766e-01   7.8539906793676221e+02   7.8499194327979058e+02
   2.9020458617070999e-01   7.8742711494552691e+02   7.8701893715297035e+02
   2.9262383451650231e-01   7.8945518152219108e+02   7.8904595057441475e+02
   2.9504308286229464e-01   7.9148326766609466e+02   7.9107298354346449e+02
   2.9746233120808696e-01   7.9351137337657724e+02   7.9310003605946031e+02
   2.9988157955387934e-01   7.9553949865297864e+02   7.9512710812174294e+02
   3.0230082789967166e-01   7.9756764349463822e+02   7.9715419972965310e+02
   3.0472007624546404e-01   7.9959580790089535e+02   7.9918131088253131e+02
   3.0713932459125637e-01   8.0162399187109020e+02   8.0120844157971817e+02
   3.0955857293704869e-01   8.0365219540456201e+02   8.0323559182055453e+02
   3.1197782128284102e-01   8.0568041850065049e+02   8.0526276160438067e+02
   3.1439706962863334e-01   8.0770866115869478e+02   8.0728995093053732e+02
   3.1681631797442567e-01   8.0973692337803493e+02   8.0931715979836520e+02
   3.1923556632021804e-01   8.1176520515800996e+02   8.1134438820720447e+02
   3.2165481466601037e-01   8.1379350649795981e+02   8.1337163615639599e+02
   3.2407406301180269e-01   8.1582182739722350e+02   8.1539890364528014e+02
   3.2649331135759507e-01   8.1785016785514074e+02   8.1742619067319708e+02
   3.2891255970338740e-01   8.1987852787105101e+02   8.1945349723948800e+02
   3.3133180804917972e-01   8.2190690744429355e+02   8.2148082334349283e+02
   3.3375105639497205e-01   8.2393530657420774e+02   8.2350816898455219e+02
   3.3617030474076437e-01   8.2596372526013329e+02   8.2553553416200634e+02
   3.3858955308655675e-01   8.2799216350140887e+02   8.2756291887519558e+02
   3.4100880143234907e-01   8.3002062129737453e+02   8.2959032312346073e+02
   3.4342804977814140e-01   8.3204909864736931e+02   8.3161774690614197e+02
   3.4584729812393378e-01   8.3407759555073267e+02   8.3364519022257934e+02
   3.4826654646972605e-01   8.3610611200680341e+02   8.3567265307211358e+02
   3.5068579481551843e-01   8.3813464801492114e+02   8.3770013545408483e+02
   3.5310504316131075e-01   8.4016320357442510e+02   8.3972763736783327e+02
   3.5552429150710307e-01   8.4219177868465465e+02   8.4175515881269928e+02
   3.5794353985289545e-01   8.4422037334494883e+02   8.4378269978802336e+02
   3.6036278819868772e-01   8.4624898755464699e+02   8.4581026029314523e+02
   3.6278203654448010e-01   8.4827762131308816e+02   8.4783784032740562e+02
   3.6520128489027243e-01   8.5030627461961149e+02   8.4986543989014422e+02
   3.6762053323606481e-01   8.5233494747355599e+02   8.5189305898070188e+02
   3.7003978158185707e-01   8.5436363987426148e+02   8.5392069759841820e+02
   3.7245902992764945e-01   8.5639235182106620e+02   8.5594835574263357e+02
   3.7487827827344172e-01   8.5842108331330974e+02   8.5797603341268814e+02
   3.7729752661923410e-01   8.6044983435033123e+02   8.6000373060792185e+02
   3.7992854633550893e-01   8.6247860493146914e+02   8.6203144732767510e+02
   3.8255956605178376e-01   8.6450739505606350e+02   8.6405918357128769e+02
   3.8519058576805859e-01   8.6653620472345210e+02   8.6608693933809980e+02
   3.8782160548433348e-01   8.6856503393297510e+02   8.6811471462745158e+02
   3.9045262520060831e-01   8.7059388268397072e+02   8.7014250943868285e+02
   3.9308364491688313e-01   8.7262275097577867e+02   8.7217032377113424e+02
   3.9571466463315796e-01   8.7465163880773707e+02   8.7419815762414498e+02
   3.9834568434943279e-01   8.7668054617918540e+02   8.7622601099705503e+02
   4.0097670406570762e-01   8.7870947308946256e+02   8.7825388388920487e+02
   4.0360772378198245e-01   8.8073841953790713e+02   8.8028177629993411e+02
   4.0623874349825734e-01   8.8276738552385814e+02   8.8230968822858313e+02
   4.0886976321453211e-01   8.8479637104665449e+02   8.8433761967449118e+02
   4.1150078293080700e-01   8.8682537610563520e+02   8.8636557063699854e+02
   4.1413180264708183e-01   8.8885440070013874e+02   8.8839354111544492e+02
   4.1676282236335660e-01   8.9088344482950436e+02   8.9042153110917059e+02
   4.1939384207963148e-01   8.9291250849307039e+02   8.9244954061751469e+02
   4.2202486179590626e-01   8.9494159169017598e+02   8.9447756963981794e+02
   4.2465588151218114e-01   8.9697069442016004e+02   8.9650561817541916e+02
   4.2728690122845603e-01   8.9899981668236103e+02   8.9853368622365917e+02
   4.2991792094473080e-01   9.0102895847611740e+02   9.0056177378387667e+02
   4.3254894066100569e-01   9.0305811980076840e+02   9.0258988085541216e+02
   4.3517996037728052e-01   9.0508730065565226e+02   9.0461800743760523e+02
   4.3781098009355535e-01   9.0711650104010778e+02   9.0664615352979558e+02
   4.4044199980983018e-01   9.0914572095347410e+02   9.0867431913132305e+02
   4.4307301952610501e-01   9.1117496039508956e+02   9.1070250424152675e+02
   4.4570403924237989e-01   9.1320421936429261e+02   9.1273070885974687e+02
   4.4833505895865466e-01   9.1523349786042195e+02   9.1475893298532321e+02
   4.5096607867492955e-01   9.1726279588281591e+02   9.1678717661759481e+02
   4.5359709839120432e-01   9.1929211343081374e+02   9.1881543975590182e+02
   4.5622811810747915e-01   9.2132145050375368e+02   9.2084372239958373e+02
   4.5885913782375398e-01   9.2335080710097407e+02   9.2287202454797989e+02
   4.6149015754002887e-01   9.2538018322181347e+02   9.2490034620043025e+02
   4.6412117725630364e-01   9.2740957886561080e+02   9.2692868735627405e+02
   4.6675219697257853e-01   9.2943899403170394e+02   9.2895704801485090e+02
   4.6938321668885336e-01   9.3146842871943193e+02   9.3098542817550026e+02
   4.7201423640512818e-01   9.3349788292813275e+02   9.3301382783756185e+02
   4.7464525612140301e-01   9.3552735665714533e+02   9.3504224700037491e+02
   4.7727627583767790e-01   9.3755684990580755e+02   9.3707068566327905e+02
   4.7990729555395273e-01   9.3958636267345832e+02   9.3909914382561374e+02
   4.8253831527022756e-01   9.4161589495943565e+02   9.4112762148671811e+02
   4.8516933498650239e-01   9.4364544676307821e+02   9.4315611864593177e+02
   4.8780035470277722e-01   9.4567501808372413e+02   9.4518463530259430e+02
   4.9043137441905205e-01   9.4770460892071185e+02   9.4721317145604530e+02
   4.9306239413532688e-01   9.4973421927337972e+02   9.4924172710562357e+02
   4.9569341385160176e-01   9.5176384914106598e+02   9.5127030225066835e+02
   4.9832443356787653e-01   9.5379349852310906e+02   9.5329889689051959e+02
   5.0095545328415136e-01   9.5582316741884677e+02   9.5532751102451630e+02
   5.0358647300042625e-01   9.5785285582761799e+02   9.5735614465199785e+02
   5.0621749271670102e-01   9.5988256374876039e+02   9.5938479777230316e+02
   5.0884851243297591e-01   9.6191229118161266e+02   9.6141347038477193e+02
   5.1165221292770435e-01   9.6394203812551291e+02   9.6344216248874329e+02
   5.1445591342243291e-01   9.6597180457979925e+02   9.6547087408355662e+02
   5.1725961391716135e-01   9.6800159054380958e+02   9.6749960516855072e+02
   5.2006331441188980e-01   9.7003139601688213e+02   9.6952835574306505e+02
   5.2286701490661835e-01   9.7206122099835545e+02   9.7155712580643876e+02
   5.2567071540134680e-01   9.7409106548756756e+02   9.7358591535801122e+02
   5.2847441589607524e-01   9.7612092948385646e+02   9.7561472439712122e+02
   5.3127811639080380e-01   9.7815081298655991e+02   9.7764355292310790e+02
   5.3408181688553225e-01   9.8018071599501661e+02   9.7967240093531098e+02
   5.3688551738026069e-01   9.8221063850856410e+02   9.8170126843306855e+02
   5.3968921787498925e-01   9.8424058052654061e+02   9.8373015541572033e+02
   5.4249291836971769e-01   9.8627054204828391e+02   9.8575906188260558e+02
   5.4529661886444614e-01   9.8830052307313224e+02   9.8778798783306286e+02
   5.4810031935917458e-01   9.9033052360042404e+02   9.8981693326643142e+02
   5.5090401985390314e-01   9.9236054362949619e+02   9.9184589818205029e+02
   5.5370772034863158e-01   9.9439058315968748e+02   9.9387488257925850e+02
   5.5651142084336003e-01   9.9642064219033591e+02   9.9590388645739495e+02
   5.5931512133808858e-01   9.9845072072077880e+02   9.9793290981579821e+02
   5.6211882183281703e-01   1.0004808187503544e+03   9.9996195265380788e+02
   5.6492252232754547e-01   1.0025109362784005e+03   1.0019910149707625e+03
   5.6772622282227403e-01   1.0045410733042554e+03   1.0040200967660016e+03
   5.7052992331700247e-01   1.0065712298272562e+03   1.0060491980388631e+03
   5.7333362381173103e-01   1.0086014058467410e+03   1.0080783187886864e+03
   5.7613732430645948e-01   1.0106316013620484e+03   1.0101074590148104e+03
   5.7894102480118792e-01   1.0126618163725149e+03   1.0121366187165743e+03
   5.8174472529591637e-01   1.0146920508774791e+03   1.0141657978933157e+03
   5.8454842579064492e-01   1.0167223048762786e+03   1.0161949965443748e+03
   5.8735212628537337e-01   1.0187525783682510e+03   1.0182242146690896e+03
   5.9015582678010181e-01   1.0207828713527342e+03   1.0202534522667989e+03
   5.9295952727483037e-01   1.0228131838290661e+03   1.0222827093368421e+03
   5.9576322776955881e-01   1.0248435157965839e+03   1.0243119858785572e+03
   5.9856692826428726e-01   1.0268738672546260e+03   1.0263412818912834e+03
   6.0137062875901581e-01   1.0289042382025295e+03   1.0283705973743592e+03
   6.0417432925374426e-01   1.0309346286396321e+03   1.0303999323271232e+03
   6.0697802974847270e-01   1.0329650385652715e+03   1.0324292867489144e+03
   6.0978173024320115e-01   1.0349954679787854e+03   1.0344586606390710e+03
   6.1258543073792970e-01   1.0370259168795114e+03   1.0364880539969324e+03
   6.1538913123265815e-01   1.0390563852667872e+03   1.0385174668218365e+03
   6.1819283172738670e-01   1.0410868731399501e+03   1.0405468991131227e+03
   6.2099653222211504e-01   1.0431173804983375e+03   1.0425763508701282e+03
   6.2380023271684359e-01   1.0451479073412877e+03   1.0446058220921930e+03
   6.2660393321157204e-01   1.0471784536681373e+03   1.0466353127786554e+03
   6.2940763370630060e-01   1.0492090194782245e+03   1.0486648229288533e+03
   6.3221133420102915e-01   1.0512396047708867e+03   1.0506943525421254e+03
   6.3501503469575749e-01   1.0532702095454608e+03   1.0527239016178105e+03
   6.3781873519048604e-01   1.0553008338012849e+03   1.0547534701552474e+03
   6.4062243568521449e-01   1.0573314775376957e+03   1.0567830581537742e+03
   6.4342613617994304e-01   1.0593621407540318e+03   1.0588126656127290e+03
   6.4622983667467138e-01   1.0613928234496295e+03   1.0608422925314512e+03
   6.4903353716939993e-01   1.0634235256238271e+03   1.0628719389092785e+03
   6.5190214145440706e-01   1.0654542472759611e+03   1.0649016047455493e+03
   6.5477074573941418e-01   1.0674849884053694e+03   1.0669312900396021e+03
   6.5763935002442131e-01   1.0695157490113891e+03   1.0689609947907757e+03
   6.6050795430942855e-01   1.0715465290933578e+03   1.0709907189984081e+03
   6.6337655859443556e-01   1.0735773286506121e+03   1.0730204626618377e+03
   6.6624516287944280e-01   1.0756081476824902e+03   1.0750502257804026e+03
   6.6911376716444992e-01   1.0776389861883292e+03   1.0770800083534416e+03
   6.7198237144945694e-01   1.0796698441674657e+03   1.0791098103802929e+03
   6.7485097573446418e-01   1.0817007216192378e+03   1.0811396318602945e+03
   6.7771958001947130e-01   1.0837316185429822e+03   1.0831694727927847e+03
   6.8058818430447843e-01   1.0857625349380362e+03   1.0851993331771018e+03
   6.8345678858948555e-01   1.0877934708037369e+03   1.0872292130125845e+03
   6.8632539287449268e-01   1.0898244261394218e+03   1.0892591122985707e+03
   6.8919399715949980e-01   1.0918554009444279e+03   1.0912890310343985e+03
   6.9206260144450693e-01   1.0938863952180920e+03   1.0933189692194060e+03
   6.9493120572951406e-01   1.0959174089597518e+03   1.0953489268529315e+03
   6.9779981001452118e-01   1.0979484421687441e+03   1.0973789039343133e+03
   7.0066841429952831e-01   1.0999794948444062e+03   1.0994089004628897e+03
   7.0353701858453555e-01   1.1020105669860748e+03   1.1014389164379982e+03
   7.0640562286954267e-01   1.1040416585930873e+03   1.1034689518589776e+03
   7.0927422715454980e-01   1.1060727696647807e+03   1.1054990067251654e+03
   7.1214283143955692e-01   1.1081039002004920e+03   1.1075290810358999e+03
   7.1501143572456405e-01   1.1101350501995582e+03   1.1095591747905198e+03
   7.1788004000957106e-01   1.1121662196613161e+03   1.1115892879883620e+03
   7.2074864429457830e-01   1.1141974085851032e+03   1.1136194206287651e+03
   7.2361724857958554e-01   1.1162286169702563e+03   1.1156495727110675e+03
   7.2648585286459255e-01   1.1182598448161120e+03   1.1176797442346067e+03
   7.2935445714959979e-01   1.1202910921220071e+03   1.1197099351987206e+03
   7.3222306143460680e-01   1.1223223588872795e+03   1.1217401456027474e+03
   7.3509166571961393e-01   1.1243536451112655e+03   1.1237703754460251e+03
   7.3796027000462106e-01   1.1263849507933014e+03   1.1258006247278915e+03
   7.4082887428962818e-01   1.1284162759327251e+03   1.1278308934476847e+03
   7.4369747857463542e-01   1.1304476205288727e+03   1.1298611816047423e+03
   7.4656608285964254e-01   1.1324789845810815e+03   1.1318914891984027e+03
   7.4943468714464967e-01   1.1345103680886884e+03   1.1339218162280031e+03
   7.5230329142965680e-01   1.1365417710510299e+03   1.1359521626928820e+03
   7.5517189571466381e-01   1.1385731934674425e+03   1.1379825285923764e+03
   7.5804049999967105e-01   1.1406046353372635e+03   1.1400129139258252e+03
   7.6090910428467817e-01   1.1426360966598299e+03   1.1420433186925654e+03
   7.6377770856968530e-01   1.1446675774344776e+03   1.1440737428919351e+03
   7.6664631285469254e-01   1.1466990776605439e+03   1.1461041865232719e+03
   7.6951491713969955e-01   1.1487305973373657e+03   1.1481346495859138e+03
   7.7238352142470668e-01   1.1507621364642791e+03   1.1501651320791987e+03
   7.7525212570971380e-01   1.1527936950406215e+03   1.1521956340024637e+03
   7.7812072999472104e-01   1.1548252730657289e+03   1.1542261553550475e+03
   7.8098933427972816e-01   1.1568568705389378e+03   1.1562566961362863e+03
   7.8385793856473529e-01   1.1588884874595856e+03   1.1582872563455192e+03
   7.8672654284974231e-01   1.1609201238270089e+03   1.1603178359820834e+03
   7.8959514713474954e-01   1.1629517796405435e+03   1.1623484350453161e+03
   7.9246375141975667e-01   1.1649834548995264e+03   1.1643790535345559e+03
   7.9514242754597242e-01   1.1670151496032945e+03   1.1664096914491392e+03
   7.9782110367218828e-01   1.1690468637511842e+03   1.1684403487884047e+03
   8.0049977979840414e-01   1.1710785973425316e+03   1.1704710255516891e+03
   8.0317845592462012e-01   1.1731103503766738e+03   1.1725017217383308e+03
   8.0585713205083587e-01   1.1751421228529466e+03   1.1745324373476667e+03
   8.0853580817705173e-01   1.1771739147706874e+03   1.1765631723790343e+03
   8.1121448430326748e-01   1.1792057261292318e+03   1.1785939268317723e+03
   8.1389316042948323e-01   1.1812375569279172e+03   1.1806247007052166e+03
   8.1657183655569932e-01   1.1832694071660790e+03   1.1826554939987057e+03
   8.1925051268191518e-01   1.1853012768430551e+03   1.1846863067115767e+03
   8.2192918880813093e-01   1.1873331659581800e+03   1.1867171388431668e+03
   8.2460786493434668e-01   1.1893650745107914e+03   1.1887479903928142e+03
   8.2728654106056254e-01   1.1913970025002254e+03   1.1907788613598561e+03
   8.2996521718677840e-01   1.1934289499258184e+03   1.1928097517436297e+03
   8.3264389331299427e-01   1.1954609167869062e+03   1.1948406615434719e+03
   8.3532256943921002e-01   1.1974929030828262e+03   1.1968715907587211e+03
